scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA. Km 9 da nova rod. Sao José/Una.;;;Santos, TS dos;Santos, TS dos  3099 ;21;4;1976;nan;<NA>;<NA>;Botany;L.1093768;0;0;0;Santos;;0;;;;0;0;0;L1093768;3099;bryotrophe;Santos TS dos;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;<NA>;-19.528889;-40.449722;Mazziero, FFF;4245;11;11;2018;Mazziero, FFF;<NA>;MBM;MBM;421151;0;0;0;;;0;;;;0;0;0;MBM421151;4245;bryotrophe;"Mazziero, FFF; Bonin Junior, P";Mazziero, FFF
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Algodão;-12.166667;-37.966667;Popovkin, AV;2074;4;11;2018;nan;<NA>;UEFS;HUEFS;253041;0;0;0;;;0;;;;0;0;0;HUEFS253041;2074;leptandra;Popovkin, A.V.;<NA>
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Algodão;-12.166667;-37.966667;Popovkin, AV;2069;27;10;2018;nan;<NA>;UEFS;HUEFS;253036;0;0;0;;;0;;;;0;0;0;HUEFS253036;2069;leptandra;Popovkin, A.V.;<NA>
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Algodão;-12.166667;-37.966667;Popovkin, AV;2077;7;11;2018;nan;<NA>;UEFS;HUEFS;253044;0;0;0;;;0;;;;0;0;0;HUEFS253044;2077;leptandra;Popovkin, A.V.;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Reserva Natural Vale. M.M.E, R.F.L. 0089/86. Mata de Tabuleiro em recuperação.;;;Lopes, JC;111;12;2;2010;Lopes, JC;1905-02-07T00:00:00;Universidade de São Paulo;ESA;119522;0;0;0;;;0;7;2;1905;0;0;0;ESA119522;111;bryotrophe;Lopes, J.C.;Lopes, J.C.
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Reserva Natural Vale. M.M.E, R.F.L. 0089/86. Mata de Tabuleiro em recuperação.;;;Lopes, JC;110;12;2;2010;Lopes, JC;1905-02-07T00:00:00;Universidade de São Paulo;ESA;119520;0;0;0;;;0;7;2;1905;0;0;0;ESA119520;110;citriodora;Lopes, J.C.;Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Reserva Natural da Vale, Estrada Cinco-Folhas, próximo à Lagoa do Jacaré, atrás do laboratório de sementes;-19.149722;-40.070833;Lopes, JC;151;10;2;2011;Lopes, JC;2011-02-10T00:00:00;Instituto de Botânica;SP;477106;0;0;0;;;0;10;2;2011;0;0;0;SP477106;151;bryotrophe;"Lopes, JC; Siqueira, GS; Assis, LCS";Lopes, JC
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Bairro Coqueiral. Avenida dos Vinháticos, Trilha dos Cambarás;;;Pirani, JR;3074;21;2;1994;Johnson, DM;1994-01-01T00:00:00;Instituto de Botânica;SP;274905;0;0;0;;;0;1;1;1994;0;0;0;SP274905;3074;bryotrophe;"Pirani, JR; Kallunki, JA; Cordeiro, I; Moraes, PLR";Johnson, DM
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Rodovia do Sol, road linking BR-101 to the Praia Setibana, ES-060 at 6 km E of BR-101;-20.55;-40.45;Kallunki, JA;342;18;1;1993;Johnson, DM;1993-01-01T00:00:00;Instituto de Botânica;SP;274949;0;0;0;;;0;1;1;1993;0;0;0;SP274949;342;citriodora;"Kallunki, JA; Pirani, JR";Johnson, DM
Hornschuchia polyantha Maas;Hornschuchia;BR;9 km from São José and BR-101 on road to Una, on S side of road in forest;-15.05;-39.233333;Kallunki, JA;428;4;2;1993;Johnson, DM;1993-01-01T00:00:00;Instituto de Botânica;SP;274950;0;0;0;;;0;1;1;1993;0;0;0;SP274950;428;polyantha;"Kallunki, JA; Pirani, JR; Thomas, WW; Santos, TS";Johnson, DM
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;estrada Almenara-Jacinto, ca. 50 Km de Almenara. Lado esquerdo da estrada.;-16.123611;-40.380833;Costa, J;459;23;1;2004;nan;2005-08-01T00:00:00;Universidade Federal Rural de Pernambuco;HST;15322;0;0;0;;;0;1;8;2005;0;0;0;HST15322;459;lianarum;"J.Costa; T.S.Nunes, J.G.Jardim, A.S.Conceição & B.M.Silva";A.Lobão
Hornschuchia alba (A.St.-Hil.) R.E.Fr.;Hornschuchia;BR;<NA>;-12.25;-38.966667;Noblick, LR;3274;24;5;1984;nan;2005-08-01T00:00:00;Universidade Federal Rural de Pernambuco;HST;10955;0;0;0;;;0;1;8;2005;0;0;0;HST10955;3274;alba;L.R.Noblick;A.Lobão
Hornschuchia bryotrophe Nees;Hornschuchia;BR;"Taunay; Morro de mata baixa.";;;Black, GA;11753;27;2;1951;nan;<NA>;IAN;IAN;IAN069581;0;0;0;;;0;;;;0;0;0;IAN069581;11753;bryotrophe;"Black, GA;Kuhlmann, JG";<NA>
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Ca.2.5 Km N of Palmira on road connecting palmira to the Itaju do Colônia-Itapé Road, Faz. São Roque.;-15.146667;-39.5875;Thomas, W;12313;14;3;2001;Lopes, JC;<NA>;UFRN;UFRN;UFRN00013825;0;0;0;;;0;;;;0;0;0;UFRN00013825;12313;lianarum;"Thomas, W.;et al.";Lopes, J.C.
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;Entre Taboquinhas e Itacaré. BA-654. Interior de mata à beira da estrada. Coordenadas geográficas obtidas a partir da localidade, sede do munícipio.;-14.280278;-38.994722;Sobral, M;5749;1;1;1988;Lopes, JC;<NA>;ECT;ECT;ECT0003694;0;0;0;;;0;;;;0;0;0;ECT0003694;5749;cauliflora;"M.Sobral;W.Nascimento,H.Brito";J.C.Lopes
Hornschuchia Nees;Hornschuchia;BR;Parque Est. Serra do Conduru;-14.42;-39.08;Piotto, D ;2582;10;6;2010;Piotto, D ;2011-01-10T00:00:00;NY;NY;04086969;0;0;0;;;0;10;1;2011;0;0;0;NY04086969;2582;;D. Piotto;D. Piotto
Hornschuchia bryotrophe Nees;Hornschuchia;BR;<NA>;-15.221556;-39.029028;Lombardi, JA;8852;11;12;2011;Lombardi, JA;2011-12-01T00:00:00;USP;SPF;228187;0;0;0;;;0;1;12;2011;0;0;0;SPF228187;8852;bryotrophe;Lombardi, JA;Lombardi, JA
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Localidade de Aracaju. Em mata à margem da estrada Ayres Peres, Km 12.;;;Costa, IG ;769;20;11;2015;nan;2015-12-01T00:00:00;JBRJ;RB;RB01399802;0;0;0;;;0;1;12;2015;0;0;0;RB01399802;769;citriodora;"I.G. Costa; J. Dutilh & A. Campos-Rocha";A. Lobão
Hornschuchia Nees;Hornschuchia;BR;Comunidade Indígena Serra do Padeiro. Acesso pela Rod. São José-Una, entrada c. 10 km da BR101.;-15.069722;-39.258333;Jardim, JG;6789;9;10;2015;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;150024;0;0;0;;;0;;;;0;0;0;CEPEC150024;6789;;Jardim, J.G.;Carauta & C.C.Berg
Hornschuchia Nees;Hornschuchia;BR;Mata da Esperança.;-14.776667;-39.074167;Asprino, R;111;13;11;2014;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;141694;0;0;0;;;0;;;;0;0;0;CEPEC141694;111;;Asprino, R.;Sem Informação
Hornschuchia bryotrophe Nees;Hornschuchia;BR;<NA>;-16.563389;-39.752639;Groppo, M;1808;24;1;2009;Lopes, JC;2013-01-01T00:00:00;USP;SPF;226024;0;0;0;;;0;1;1;2013;0;0;0;SPF226024;1808;bryotrophe;Groppo, M;Lopes, JC
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Guarapari: Rodovia do Sol, estrada que liga a BR-101 a Praia Setibana ES-060 a 6 Km da BR-101.;-20.55;-40.45;Pirani, JR ;2435;23;2;1988;nan;<NA>;NY;NY;8364;0;0;0;;;0;;;;0;0;0;NY8364;2435;citriodora;J. R. Pirani;<NA>
Hornschuchia myrtillus Nees;Hornschuchia;BR;BR-101, km 122, N of Linhares. Reserva Florestal CVRD, Estrada Farinha Seca, km 3, S side of road;-19.33;-40.05;Kallunki, JA ;356;20;1;1993;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395813;0;0;0;;;0;1;1;1994;0;0;0;NY395813;356;myrtillus;J. A. Kallunki;D. M. Johnson
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Reserva Florestal da CEPLAC Quadra D, km 22 da rod. Ilhéus/Itabuna. Mata Higrófila Sul Baiana;-14.7583;-39.226389;Amorim, AM ;858;9;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395809;0;0;0;;;0;1;1;1992;0;0;0;NY395809;858;leptandra;A. M. Amorim;P. J. M. Maas
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Reserva Florestal da Companhia Vale do Rio Doce, Estrada de Manteguiera, 1.5 km from Flamengo, near orchard.;-19.13;-40.05;Maas, PJM ;8828;13;2;1999;nan;<NA>;NY;NY;02699056;0;0;0;;;0;;;;0;0;0;NY02699056;8828;citriodora;P. J. M. Maas;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Forest behind Faz. Lagoa Nova, reached by 2 km of dirt rd. turning left at 23 km from bridge at W edge of Linhares on rd. to Bananal;-19.28;-40.2;Kallunki, JA ;589;20;2;1994;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395780;0;0;0;;;0;1;1;1994;0;0;0;NY395780;589;bryotrophe;J. A. Kallunki;D. M. Johnson
Hornschuchia alba (A.St.-Hil.) R.E.Fr.;Hornschuchia;BR;Fazenda of José Gonçalves.;-22.78;-41.95;Maas, PJM ;8818;8;2;1999;nan;<NA>;NY;NY;02699049;0;0;0;;;0;;;;0;0;0;NY02699049;8818;alba;P. J. M. Maas;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Rod. BA-001 Ihéus/Una ca. 49 km S (area de influencia da Rebio de Una);-15.222778;-39.030278;Jardim, JG ;3720;5;7;2001;nan;<NA>;NY;NY;684336;0;0;0;;;0;;;;0;0;0;NY684336;3720;bryotrophe;J. G. Jardim;<NA>
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Reserva Florestal da CEPLAC Quadra D, km 22 da rod. Ilhéus/Itabuna. Mata Higrófila Sul Baiana;-14.7583;-39.226389;Amorim, AM ;858;9;10;1992;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395808;0;0;0;;;0;1;1;1994;0;0;0;NY395808;858;leptandra;A. M. Amorim;D. M. Johnson
Hornschuchia polyantha Maas;Hornschuchia;BR;Km 9 da nova rod Sao José/Una. Transiçao de cacau com mata;-15.1;-39.2777;Santos, TS dos;3099;21;4;1976;nan;<NA>;NY;NY;26102;0;0;0;;;0;;;;0;0;0;NY26102;3099;polyantha;T. S. dos Santos;<NA>
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;BA-654, entre Taboquinhas e Itacaré;-14.2814954;-38.9965836;Sobral, M ;5749;;1;1988;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395774;0;0;0;;;0;1;1;1994;0;0;0;NY395774;5749;cauliflora;M. Sobral;D. M. Johnson
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. ca. 7 km na estrada Serra Grande/Itacaré. Local do Inventário Florestal. Regiao da Mata Higrófila Sul Baiana;-14.410919;-39.054768;Carvalho, AMV de;6132;10;10;1995;Maas, PJM ;1996-01-01T00:00:00;NY;NY;395801;0;0;0;;;0;1;1;1996;0;0;0;NY395801;6132;obliqua;A. M. V. de Carvalho;P. J. M. Maas
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Entrada a direita, no km 10,4, Rod. Una/Ilhéus;-15.2970178;-39.0751883;Jardim, JG ;262;26;8;1993;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395787;0;0;0;;;0;1;1;1994;0;0;0;NY395787;262;bryotrophe;J. G. Jardim;D. M. Johnson
Hornschuchia polyantha Maas;Hornschuchia;BR;Estrada Sao José-Una. Coletas efetuadas no Km 9 a partir da BR, Fazenda Santa Rosa. Mata Higrófila Sul Baiana;-15.1;-39.27777;Amorim, AM ;827;8;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395797;0;0;0;;;0;1;1;1992;0;0;0;NY395797;827;polyantha;A. M. Amorim;P. J. M. Maas
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest;-14.4231;-39.0617;Thomas, WW ;8041;1;7;1991;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395804;0;0;0;;;0;1;1;1992;0;0;0;NY395804;8041;obliqua;W. W. Thomas;P. J. M. Maas
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Rodovia de Almadina para Ibitupã, ca. 20 km. Fazenda São Roque, ca. 10 km da entrada do ramal.;-14.6408;-39.7131;Fiaschi, P ;2784;12;3;2005;nan;2009-01-01T00:00:00;NY;NY;01282018;0;0;0;;;0;1;1;2009;0;0;0;NY01282018;2784;santosii;P. Fiaschi;R. de Mello-Silva
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Patch of disturbed forest on Fazenda Santo Antonio, on dirt road turning ± S at 18 km from bridge at W edge of Linhares on road to Bananal.;-19.3949002;-40.072153;Kallunki, JA ;696;19;4;1995;Johnson, DM ;1997-01-01T00:00:00;NY;NY;227526;0;0;0;;;0;1;1;1997;0;0;0;NY227526;696;bryotrophe;J. A. Kallunki;D. M. Johnson
Hornschuchia myrtillus Nees;Hornschuchia;BR;Itamarajú estrada a S. Paulinho;-17.0431545;-39.5307176;Santos, TS dos;1569;6;4;1971;Kallunki, JA ;1981-01-01T00:00:00;NY;NY;395814;0;0;0;;;0;1;1;1981;0;0;0;NY395814;1569;myrtillus;T. S. dos Santos;J. A. Kallunki
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Ba. km 6 da rod. Teixeira de Freitas a Alcobaca.;-17.5172;-39.6494;Santos, TS dos;2091;9;9;1971;nan;<NA>;NY;NY;8357;0;0;0;;;0;;;;0;0;0;NY8357;2091;santosii;T. S. dos Santos;<NA>
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Estrada Cairu-Itubera. 8 km S de Cairu.;-13.48;-39.04;Carvalho, AMV de;798;26;7;1981;nan;<NA>;NY;NY;8356;0;0;0;;;0;;;;0;0;0;NY8356;798;obliqua;A. M. V. de Carvalho;<NA>
Hornschuchia Nees;Hornschuchia;BR;Parque Nacional Monte Pascoal. Along road from park entrance to nature/conference center.;-15.2647;-40.5747;Thomas, WW ;11331;14;11;1996;nan;<NA>;NY;NY;227765;0;0;0;;;0;;;;0;0;0;NY227765;11331;;W. W. Thomas;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Estrada a Itamari;-13.74;-39.48;Santos, TS dos;1168;22;10;1970;Kallunki, JA ;1981-01-01T00:00:00;NY;NY;395782;0;0;0;;;0;1;1;1981;0;0;0;NY395782;1168;bryotrophe;T. S. dos Santos;J. A. Kallunki
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Estrada que liga a Rod. BR-116 a Sao Sebastiao, 4 km. a W da cidade. Folha SD-24 (15-41b).;-14.88;-40.57;Mori, SA ;11254;21;11;1978;nan;<NA>;NY;NY;312030;0;0;0;;;0;;;;0;0;0;NY312030;11254;lianarum;S. A. Mori;<NA>
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Rodovia que liga Buerarema a Vila Brasil, km 14. Regiao de Mata Higrófila Sul Baiana;-14.95;-39.3;Carvalho, AMV de;1172;9;2;1982;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395773;0;0;0;;;0;1;1;1994;0;0;0;NY395773;1172;santosii;A. M. V. de Carvalho;D. M. Johnson
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Estrada de Una para Santa Luzia, ca. 1 km após a Vila São João (ca. 20 km de Una), ramal à esquerda. ESCAN/CEPLAC;-15.38;-39.2;Fiaschi, P ;1226;4;12;2002;nan;2009-01-01T00:00:00;NY;NY;01806300;0;0;0;;;0;1;1;2009;0;0;0;NY01806300;1226;santosii;P. Fiaschi;R. de Mello-Silva
Hornschuchia polyantha Maas;Hornschuchia;BR;Faz. Lombardia BR 101 a faz. Ventania;-15.954532;-39.5338183;Santos, TS dos;1859;19;8;1971;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395794;0;0;0;;;0;1;1;1994;0;0;0;NY395794;1859;polyantha;T. S. dos Santos;D. M. Johnson
Hornschuchia polyantha Maas;Hornschuchia;BR;Rodovia de Almadina para Ibitupã, ca. 20 km Fazenda São Roque, ca. 10 km da entrada do ramal.;-14.6408;-39.7131;Fiaschi, P ;2743;12;3;2005;Maas, PJM ;2007-01-01T00:00:00;NY;NY;886759;0;0;0;;;0;1;1;2007;0;0;0;NY886759;2743;polyantha;P. Fiaschi;P. J. M. Maas
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Rod. BA-001 Ilhéus/Itacaré, ca. 4.5 km do Distrito de Serra Grande.;-14.5970026;-39.2841024;Jardim, JG ;3721;5;7;2001;nan;<NA>;NY;NY;684332;0;0;0;;;0;;;;0;0;0;NY684332;3721;obliqua;J. G. Jardim;<NA>
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Rodovia para Sao Miguel das Matas e Amargosa, a 7 km do trevo com a BR 101;-13.0;-39.33;Pirani, JR ;2714;30;1;1993;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395810;0;0;0;;;0;1;1;1994;0;0;0;NY395810;2714;leptandra;J. R. Pirani;D. M. Johnson
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Bairro Coqueiral. Remanescente de floresta pluvial tropical conservada como parque na Avenida dos Vinháticos. Trilha dos Cambarás;-19.8244082;-40.2730665;Pirani, JR ;3074;21;2;1994;Johnson, DM ;1954-01-01T00:00:00;NY;NY;395778;0;0;0;;;0;1;1;1954;0;0;0;NY395778;3074;bryotrophe;J. R. Pirani;D. M. Johnson
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.;-14.4231;-39.0617;Carvalho, AMV de;3649;7;9;1991;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395807;0;0;0;;;0;1;1;1992;0;0;0;NY395807;3649;obliqua;A. M. V. de Carvalho;P. J. M. Maas
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Rod. BR 030, trecho Ubaitaba/Maraú, km 15. Folha SD 24 (14-39c);-14.1069915;-39.0142849;Mori, SA ;11348;5;2;1979;Kallunki, JA ;1981-01-01T00:00:00;NY;NY;395786;0;0;0;;;0;1;1;1981;0;0;0;NY395786;11348;bryotrophe;S. A. Mori;J. A. Kallunki
Hornschuchia myrtillus Nees;Hornschuchia;BR;Estrada Itanhaém a Batinga, ca. 16 km. Ramal a direita, dando acesso à Faz. Pedra Grande, de Prop. de  Etevaldo Rezende da Silva;-17.1381;-40.4261;Amorim, AM ;4611;29;12;2004;nan;2009-01-01T00:00:00;NY;NY;01873567;0;0;0;;;0;1;1;2009;0;0;0;NY01873567;4611;myrtillus;A. M. Amorim;R. de Mello-Silva
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Reserva Florestal da Companhia Vale do Rio Doce, Estrada Municipal MME, 1 km from BR 101.;-19.12;-40.07;Maas, PJM ;8829;13;2;1999;nan;<NA>;NY;NY;02699059;0;0;0;;;0;;;;0;0;0;NY02699059;8829;bryotrophe;P. J. M. Maas;<NA>
Hornschuchia myrtillus Nees;Hornschuchia;BR;Reserva do Vale de Rio Doce, Estrada Farinha seca.;-19.09866;-40.052692;Maas, PJM ;9853;8;5;2009;nan;<NA>;NY;NY;02699054;0;0;0;;;0;;;;0;0;0;NY02699054;9853;myrtillus;P. J. M. Maas;<NA>
Hornschuchia myrtillus Nees;Hornschuchia;BR;Km 21 da Rodovia Itamaraju - Prado. Floresta de Tabuleiro;-17.156517;-39.400502;Pirani, JR ;2988;17;2;1994;Johnson, DM ;1995-01-01T00:00:00;NY;NY;395815;0;0;0;;;0;1;1;1995;0;0;0;NY395815;2988;myrtillus;J. R. Pirani;D. M. Johnson
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Regiao da Mata Higrófila Sul Baiana;-14.4231;-39.0617;Amorim, AM ;794;6;10;1992;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395802;0;0;0;;;0;1;1;1994;0;0;0;NY395802;794;obliqua;A. M. Amorim;D. M. Johnson
Hornschuchia polyantha Maas;Hornschuchia;BR;Gongogi Barragem do Funil;-14.3416;-39.4555;Santos, TS dos;2157;16;11;1971;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395793;0;0;0;;;0;1;1;1994;0;0;0;NY395793;2157;polyantha;T. S. dos Santos;D. M. Johnson
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Estrada do Tanguá, pelo do Rio Bonito;-22.7124572;-42.6095271;Kuhlmann, M ;;26;2;1951;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395784;0;0;0;;;0;1;1;1994;0;0;0;NY395784;nan;bryotrophe;M. Kuhlmann;D. M. Johnson
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Regiao da Mata Higrófila Sul Baiana;-14.4231;-39.0617;Amorim, AM ;794;6;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395803;0;0;0;;;0;1;1;1992;0;0;0;NY395803;794;obliqua;A. M. Amorim;P. J. M. Maas
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Km 21 of road from Itamarajú to Prado, forest on N side of road near logging operation;-17.17;-39.4;Kallunki, JA ;465;9;2;1993;Johnson, DM ;1997-01-01T00:00:00;NY;NY;395779;0;0;0;;;0;1;1;1997;0;0;0;NY395779;465;bryotrophe;J. A. Kallunki;D. M. Johnson
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2 km W of BR 101 on road from Aurelino Leal towards Laje do Banco;-14.34533;-39.381867;Thomas, WW ;12675;30;10;2001;Thomas, WW ;2001-01-01T00:00:00;NY;NY;684351;0;0;0;;;0;1;1;2001;0;0;0;NY684351;12675;polyantha;W. W. Thomas;W. W. Thomas
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Rodovia do Sol, road linking BR-101 to the Praia Setibana, ES-060 at 6 km E of BR-101;-20.55;-40.45;Kallunki, JA ;342;18;1;1993;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395800;0;0;0;;;0;1;1;1994;0;0;0;NY395800;342;citriodora;J. A. Kallunki;D. M. Johnson
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Reserva do Vale de Rio Doce, Locality III, Estrada Municipal do MME, Area Pesquisas, RFL 089-86.;-19.12;-40.07;Maas, PJM ;9811;7;5;2009;nan;<NA>;NY;NY;02699058;0;0;0;;;0;;;;0;0;0;NY02699058;9811;bryotrophe;P. J. M. Maas;<NA>
Hornschuchia polyantha Maas;Hornschuchia;BR;Rod. Sao José/Una, ca. 9 km da rod. BR-101;-15.0708;-39.3097;Jardim, JG ;2064;18;3;1999;Maas, PJM ;2002-01-01T00:00:00;NY;NY;583368;0;0;0;;;0;1;1;2002;0;0;0;NY583368;2064;polyantha;J. G. Jardim;P. J. M. Maas
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Reserva Florestal da Companhia Vale do Rio Doce, Estrada de Manteguiera, 1.5 km from Flamengo, near orchard.;-19.13;-40.05;Maas, PJM ;8828;13;2;1999;nan;<NA>;NY;NY;02699057;0;0;0;;;0;;;;0;0;0;NY02699057;8828;citriodora;P. J. M. Maas;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;3 km north of Rodoviaria, Mata da Esperança, forest north of dam and reservoir;-14.7819;-39.0692;Thomas, WW ;10742;11;1;1995;Maas, PJM ;1996-01-01T00:00:00;NY;NY;95141;0;0;0;;;0;1;1;1996;0;0;0;NY95141;10742;bryotrophe;W. W. Thomas;P. J. M. Maas
Hornschuchia polyantha Maas;Hornschuchia;BR;Estrada Sao José-Una. Coletas efetuadas no Km 9 a partir da BR, Fazenda Santa Rosa. Mata Higrófila Sul Baiana;-15.1;-39.27777;Amorim, AM ;827;8;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395798;0;0;0;;;0;1;1;1992;0;0;0;NY395798;827;polyantha;A. M. Amorim;P. J. M. Maas
Hornschuchia Nees;Hornschuchia;BR;Mun. Ipojuca, ENgenho de Conceição Velha, Mata das Três Passagens, à direira da PE-60, em direção a Barreiras, após a tubulação que cruza a estrada para a Usina Ipojuca.;;;Tavares, S ;51;9;12;1997;nan;2012-01-01T00:00:00;NY;NY;1017923;0;0;0;;;0;1;1;2012;0;0;0;NY1017923;51;;S. Tavares;"P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens"
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Rodovia BR-415, 40 km Oeste de Itabuna. Regiao de Mata Higrófila Sul Baiana;-14.86;-39.58;Mori, SA ;9368;2;3;1978;Kallunki, JA ;1978-01-01T00:00:00;NY;NY;395785;0;0;0;;;0;1;1;1978;0;0;0;NY395785;9368;bryotrophe;S. A. Mori;J. A. Kallunki
Hornschuchia polyantha Maas;Hornschuchia;BR;10-11 km W of Br-101 on road from Aurelino Leal to Lage do Banco;-14.33;-39.38;Kallunki, JA ;547;16;2;1994;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395790;0;0;0;;;0;1;1;1994;0;0;0;NY395790;547;polyantha;J. A. Kallunki;D. M. Johnson
Hornschuchia Nees;Hornschuchia;BR;"Ca. 2.5 km N of Palmira on road connecting palmira to the Itaju do Colônia-Itapé Road, Fazenda Sao Roque (owner Luis Fernando Verde); mountain with transitional subdeciduous forest, some of it disturbed";-15.141267;-39.57915;Thomas, WW ;12313;14;3;2001;nan;2009-01-01T00:00:00;NY;NY;1839887;0;0;0;;;0;1;1;2009;0;0;0;NY1839887;12313;;W. W. Thomas;R. de Mello-Silva
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;Itabuna. Ba. Km 5 a 15 de BR101. ao Sul de Ubaitaba.;-14.4;-39.3222;Santos, TS dos;2193;18;11;1971;nan;<NA>;NY;NY;8359;0;0;0;;;0;;;;0;0;0;NY8359;2193;cauliflora;T. S. dos Santos;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Fazenda Sao Jorge, 18 km from church in Bananal on paved road from Bananal to Novo Brazil, behind house.;-19.208;-40.425;Kallunki, JA ;707;21;4;1995;Johnson, DM ;1997-01-01T00:00:00;NY;NY;227611;0;0;0;;;0;1;1;1997;0;0;0;NY227611;707;bryotrophe;J. A. Kallunki;D. M. Johnson
