scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check;to_check_det
Alphonsea javanica Scheff.;Alphonsea;ID;Riouw en Ond. Tandjong Pinang;0.5;101.75;<NA>; bb 17396 ;;;;;1990-01-01T00:00:00;<NA>;Botany;L  0971504;0;0;0;;;0;1;1;1990;0;0;0;L0971504;17396;javanica;<NA>;Kessler PJA;<NA>;recby_problem
Mitrephora diversifolia (Span.) Miq.;Mitrephora;ID;Indonesia. Manado, RAta Totok.;1.48218;124.848922;<NA>; bb 21682 ;21;11;1936;;2001-03-01T00:00:00;<NA>;Botany;L  0974889;0;0;0;;;0;1;3;2001;0;0;0;L0974889;21682;diversifolia;<NA>;Weerasooriya AD;<NA>;recby_problem
Mezzettia Becc.;Mezzettia;ID;Borneo, Res. Z en O Afd. v. Borneo, ond. afd. West Koetei, Kembang Djanggoet;0.156863;116.362865;<NA>; bb 15677 ;9;10;1931;;<NA>;<NA>;Botany;L  0989316;0;0;0;;;0;;;;0;0;0;L0989316;15677;;<NA>;<NA>;<NA>;recby_problem
Mezzettia parviflora Becc.;Mezzettia;ID;Tapanuli Sibolga;1.75;98.8;Huta Galung A;Huta Galung, A bb 19332 ;;;;;<NA>;<NA>;Botany;L  0973485;0;0;0;Huta;;0;;;;0;0;0;L0973485;19332;parviflora;Huta Galung A;<NA>; A;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Afd. v. Borneo, West Koetei;0.0;116.5;<NA>; bb 16519 ;20;3;1932;;<NA>;<NA>;Botany;L  0989961;0;0;0;;;0;;;;0;0;0;L0989961;16519;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Borneo, Wesst Koetei;0.0;116.5;<NA>; bb 16856 ;;;;;<NA>;<NA>;Botany;L  0970933;0;0;0;;;0;;;;0;0;0;L0970933;16856;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Afd. v. Borneo, West Koetei;0.0;116.5;<NA>; bb 16104 ;1;11;1931;;<NA>;<NA>;Botany;L  0989528;0;0;0;;;0;;;;0;0;0;L0989528;16104;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Borneo, Res. Z en O afd. v. Borneo ond. afd. oost Koetai loopl. Lendak;0.0;116.5;<NA>; bb 14832 ;3;12;1930;;<NA>;<NA>;Botany;L  0994478;0;0;0;;;0;;;;0;0;0;L0994478;14832;lateriflora;<NA>;<NA>;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Manado. Pagiri.;1.48218;124.848922;<NA>; bb 17503 ;20;6;1933;;<NA>;<NA>;Botany;L  0971602;0;0;0;;;0;;;;0;0;0;L0971602;17503;;<NA>;<NA>;<NA>;recby_problem
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Selebes, Malili, Wotoe;-2.6351;121.0948;<NA>; bb 13490 ;17;4;1928;;1930-03-01T00:00:00;<NA>;Botany;L  0992488;0;0;0;;;0;1;3;1930;0;0;0;L0992488;13490;odorata;<NA>;Steenis CGGJ van;<NA>;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZW Afd, v. Borneo, Tidoengsch Landen;-3.5;115.5;<NA>; bb 18190 ;19;1;1934;;<NA>;<NA>;Botany;L  0972303;0;0;0;;;0;;;;0;0;0;L0972303;18190;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;Bangka, Lobok-besar.;-6.2581;106.8289;Kostermans, A.J.G.H.;50;24;8;1949;;2018-11-20T00:00:00;NSW;NSW;NSW505216;0;0;0;;;0;20;11;2018;0;0;0;NSW505216;50;;"Kostermans, A.J.G.H.;Anta";Sauquet, H.;J.G.H.;recby_problem
Annonaceae;<NA>;ID;Bangka, Lobok-besar.;-6.2581;106.8289;Kostermans, A.J.G.H.;264;1;9;1949;;2018-11-20T00:00:00;NSW;NSW;NSW505227;0;0;0;;;0;20;11;2018;0;0;0;NSW505227;264;;"Kostermans, A.J.G.H.;Anta";Sauquet, H.;J.G.H.;recby_problem
Fissistigma Griff.;Fissistigma;ID;Celebes: Central Sulawesi, Sopu valley, c. 60 km SSE of Palu. Margin of concession PT Kebun Sari near Berdikari.;-1.05;120.05;De Vogel, E.F.;5627;30;5;1979;;<NA>;NSW;NSW;NSW562432;0;0;0;;;0;;;;0;0;0;NSW562432;5627;;De Vogel, E.F.;<NA>;, E.F.;recby_problem
Meiogyne cylindrocarpa (Burck) Heusden;Meiogyne;ID;"Wetar Island; Kali Kuning River.";-7.707287;126.331665;<NA>;3786;13;5;1993;;<NA>;DNA;DNA;DNA D0069564;0;0;0;;;0;;;;0;0;0;DNA0069564;3786;cylindrocarpa;<NA>;<NA>;<NA>;recby_problem
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Kloet nature reserve;3.083333;97.416667;W. J. J. O. de Wilde;20834;30;6;1985;;1985-06-30T00:00:00;TAIF;PLANT;184168;0;0;0;;;0;30;6;1985;0;0;0;TAIF184168;20834;reticulata;W. J. J. O. de Wilde;<NA>;W. J. J. O. de Wilde;recby_problem
Pseuduvaria parvipetala Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;ID;Borneo. Bukit Raya. Tumbang Tapi.;-1.02;113.0;-. Veldkamp;8241;14;1;1983;;<NA>;US;US;US 3522865;0;0;0;;;0;;;;0;0;0;US3522865;8241;parvipetala;-. Veldkamp;<NA>;-. Veldkamp;recby_problem
Xylopia malayana Hook.f. & Thomson;Xylopia;BN;Borneo. Region: Temburong, Brunei. Batu Apoi Forest Reserve, ridge west of Kuala Belalong Field Studies Center, Danish plot 1.;4.17;116.5;S. Tan, H. Balslev, I. Nielsen;39;15;4;1991;;<NA>;US;US;US 3537010;0;0;0;;;0;;;;0;0;0;US3537010;39;malayana;S. Tan, H. Balslev, I. Nielsen & A. D. Poulsen;<NA>;, H. Balslev, I. Nielsen;recby_problem
Drepananthus carinatus Ridl.;Drepananthus;ID;Tigapulu Mts., Riau Province, 5 km W. of Talanglakat on Rengat-Jambi Road, Bukit Karampal area.;-0.77;102.53;J. S. Burley, -. Turkirin;1896;5;12;1988;;<NA>;US;US;US 3253277;0;0;0;;;0;;;;0;0;0;US3253277;1896;carinatus;J. S. Burley, -. Turkirin & et al.;<NA>;, -. Turkirin;recby_problem
Annonaceae;<NA>;ID;Tigapulu Mts., Riau Province, 5 km W. of Talanglakat on Rengat-Jambi Road, Bukit Karampal area.;-0.77;102.53;J. S. Burley, -. Turkirin;1829;3;12;1988;;<NA>;US;US;US 3253280;0;0;0;;;0;;;;0;0;0;US3253280;1829;;J. S. Burley, -. Turkirin & et al.;<NA>;, -. Turkirin;recby_problem
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;MY;Borneo. Batu Badinging, KCT, 47 km. Km 96 ('Tumbang Sahu');-1.25;113.83;-. Veldkamp;8524;4;2;1983;;<NA>;US;US;US 3522862;0;0;0;;;0;;;;0;0;0;US3522862;8524;rumphii;-. Veldkamp;<NA>;-. Veldkamp;recby_problem
Polyalthia obliqua Hook.f. & Thomson;Polyalthia;MY;Borneo. Tumbang Tapi.;-1.02;113.0;-. Veldkamp;8303;18;1;1983;;<NA>;US;US;US 3522866;0;0;0;;;0;;;;0;0;0;US3522866;8303;obliqua;-. Veldkamp;<NA>;-. Veldkamp;recby_problem
Goniothalamus rufus Miq.;Goniothalamus;MY;Borneo. Tumbang Tubus.;-0.75;112.85;-. Veldkamp;8137;8;1;1983;;<NA>;US;US;US 3089905;0;0;0;;;0;;;;0;0;0;US3089905;8137;rufus;-. Veldkamp;<NA>;-. Veldkamp;recby_problem
Fissistigma parviflorum (Scheff.) Merr.;Melodorum;ID;Tigapulu Mts., Riau Province, 5 km W. of Talanglakat on Rengat-Jambi Road, Bukit Karampal area.;-0.77;102.53;J. S. Burley, -. Turkirin;1968;7;12;1988;;<NA>;US;US;US 3250292;0;0;0;;;0;;;;0;0;0;US3250292;1968;parviflorum;J. S. Burley, -. Turkirin & et al.;<NA>;, -. Turkirin;recby_problem
Uvaria L.;Uvaria;ID;Bukit Raya. Borneo, Tumbang Tapi.;-1.02;112.0;J. F. Veldkamp, H. P. Nooteboom, A. Brader, J. Mogea;8264;16;1;1983;;<NA>;US;US;US 3212815;0;0;0;;;0;;;;0;0;0;US3212815;8264;;J. F. Veldkamp, H. P. Nooteboom, A. Brader, J. Mogea & et al.;<NA>;, H. P. Nooteboom, A. Brader, J. Mogea;recby_problem
Polyalthia Blume;Polyalthia;MY;Borneo. Bukit Raya. Batu Badingding, KCT 47 km.;-1.25;113.83;-. Veldkamp;8511;2;3;1983;;<NA>;US;US;US 3522863;0;0;0;;;0;;;;0;0;0;US3522863;8511;;-. Veldkamp;<NA>;-. Veldkamp;recby_problem
Popowia Endl.;Popowia;ID;Borneo, Tumbang Atey.;-1.12;113.03;-. Veldkamp;8432;28;1;1983;;<NA>;US;US;US 3125322;0;0;0;;;0;;;;0;0;0;US3125322;8432;;-. Veldkamp;<NA>;-. Veldkamp;recby_problem
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;MY;Borneo. Tumbang Tapi.;-1.02;113.0;-. Veldkamp;8347;21;1;1983;;<NA>;US;US;US 3522874;0;0;0;;;0;;;;0;0;0;US3522874;8347;rumphii;-. Veldkamp;<NA>;-. Veldkamp;recby_problem
Drepananthus carinatus Ridl.;Drepananthus;ID;Tigapulu Mts., Riau Province, 5 km W. of Talanglakat on Rengat-Jambi Road, Bukit Karampal area.;-0.77;102.53;J. S. Burley, -. Turkirin;1942;7;12;1988;;<NA>;US;US;US 3253292;0;0;0;;;0;;;;0;0;0;US3253292;1942;carinatus;J. S. Burley, -. Turkirin & et al.;<NA>;, -. Turkirin;recby_problem
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Natuurmonument Depok.;-6.24;106.5;Bakhuizen van den Brink Jr RC;Bakhuizen van den Brink Jr, RC  s.n. ;31;1;1924;;<NA>;<NA>;Botany;WAG.1379929;0;0;0;Bakhuizen;;0;;;;0;0;0;WAG1379929;nan;latifolium;Bakhuizen van den Brink Jr RC;"Setten AK van; Heusden ECH van";Bakhuizen van den Brink Jr RC;recby_problem
Popowia schefferiana Diels;Popowia;ID;Mamberamo Albatros Bivak.;-2.316667;138.033331;Docters van Leeuwen WM;Docters van Leeuwen, WM  11295 ;1;11;1926;;2002-10-12T00:00:00;<NA>;Botany;U.1080078;0;0;0;Docters;;0;12;10;2002;0;0;0;U1080078;11295;schefferiana;Docters van Leeuwen WM;Moeljono S; WM;recby_problem
Pseuduvaria Miq.;Pseuduvaria;ID;N. Guinea, Albatros Bivak;-2.316667;138.033331;Docters van Leeuwen WM;Docters van Leeuwen, WM  9030 ;1;5;1926;;2014-03-01T00:00:00;<NA>;Botany;U.1075710;0;0;0;Docters;;0;1;3;2014;0;0;0;U1075710;9030;;Docters van Leeuwen WM;Johnson DM; WM;recby_problem
Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Archipel. Ind. N. Guinea. Nassau geb. Explor Bivak.;-4.343122;138.123203;Docters van Leeuwen WM;Docters van Leeuwen, WM  10619 ;1;10;1926;;<NA>;<NA>;Botany;U.1088977;0;0;0;Docters;;0;;;;0;0;0;U1088977;10619;forbesii;Docters van Leeuwen WM;Diels FLE; WM;recby_problem
Popowia beccarii Scheff.;Popowia;ID;N. Guinea, Mamberamo, Albatros Bivak.;-2.316667;138.033331;Docters van Leeuwen WM;Docters van Leeuwen, WM  11209 ;1;11;1926;;<NA>;<NA>;Botany;U.1080052;0;0;0;Docters;;0;;;;0;0;0;U1080052;11209;beccarii;Docters van Leeuwen WM;Diels FLE; WM;recby_problem
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;<NA>;-6.554722;106.700833;Bakhuizen van den Brink Jr RC;Bakhuizen van den Brink Jr, RC  1827 ;1;10;1922;;<NA>;<NA>;Botany;U.1081286;0;0;0;Bakhuizen;;0;;;;0;0;0;U1081286;1827;macrophylla;Bakhuizen van den Brink Jr RC;Heusden ECH van;Bakhuizen van den Brink Jr RC;recby_problem
Popowia beccarii Scheff.;Popowia;ID;N. Guinea, Albatros Bivak.;-2.316667;138.033331;Docters van Leeuwen WM;Docters van Leeuwen, WM  9003 ;7;5;1926;;<NA>;<NA>;Botany;U.1080058;0;0;0;Docters;;0;;;;0;0;0;U1080058;9003;beccarii;Docters van Leeuwen WM;Diels FLE; WM;recby_problem
Disepalum longipes King;Disepalum;ID;Archipel. Ind. Sumatra Afd. Agam Brami.;-0.25;100.08;Bünnemeijer HAB;Bünnemeijer, HAB  3210 ;22;6;1918;;<NA>;<NA>;Botany;U.1068540;0;0;0;B;;0;;;;0;0;0;U1068540;3210;longipes;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;<NA>;-6.1763;106.8144;Bakhuizen van den Brink Jr RC;Bakhuizen van den Brink Jr, RC  3585 ;1;3;1925;;<NA>;<NA>;Botany;U.1062887;0;0;0;Bakhuizen;;0;;;;0;0;0;U1062887;3585;odorata;Bakhuizen van den Brink Jr RC;<NA>;Bakhuizen van den Brink Jr RC;recby_problem
Polyalthia borneensis Merr.;Polyalthia;ID;"E. Kalimantan, Pujungan District, Kayan- Mentarang Nature Reserve; Gong River, ca. 1 km from confluence with Bahau River, base camp of World Wild Fund.";2.833333;115.833333;McDonald JA;"McDonald, JA; Ismail, A  3455 ";24;6;1992;;<NA>;<NA>;Botany;L.4160789;0;0;0;McDonald;;0;;;;0;0;0;L4160789;3455;borneensis;"McDonald JA; Ismail A";<NA>;McDonald JA;recby_problem
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Sumatra, P.T. IFA concession, Pasir Mayang, Jambi.;-1.133333;102.15;Vreeken-Buijs MJ;Vreeken-Buijs, MJ  99 ;15;2;1982;;2001-11-01T00:00:00;<NA>;Botany;L.3965455;0;0;0;Vreeken;;0;1;11;2001;0;0;0;L3965455;99;macrophyllus;Vreeken-Buijs MJ;Saunders RMK;Vreeken-Buijs MJ;recby_problem
Goniothalamus fasciculatus Boerl.;Goniothalamus;ID;"Indonesia, East Kalimantan, Pujungan district, Kayan Mentarang Reserve: in Puak vally N of Batu Mayo mountain, c. 8 cm NW of Puak village on Pujungan River.2.40N; 115.37 E1000 m alt.";2.666667;115.616667;McDonald JA;"McDonald, JA; Ismail, A  3608 ";24;7;1992;;2013-02-01T00:00:00;<NA>;Botany;L.3966051;0;0;0;McDonald;;0;1;2;2013;0;0;0;L3966051;3608;fasciculatus;"McDonald JA; Ismail A";Saunders RMK;McDonald JA;recby_problem
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;ID;<NA>;-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)  202 ;;;;;2001-11-01T00:00:00;<NA>;Botany;L.3965461;0;0;0;Houtsoorten;;0;1;11;2001;0;0;0;L3965461;202;macrophyllus;Houtsoorten van den Gedeh (Java);Saunders RMK;Houtsoorten van den Gedeh (Java);recby_problem
Pseuduvaria beccarii (Scheff.) J.Sinclair;Pseuduvaria;ID;Indonesia, Albatros Bivak, N. Guinea.;-2.316667;138.033331;Docters van Leeuwen WM;Docters van Leeuwen, WM  9031 ;1;5;1926;;1983-04-01T00:00:00;<NA>;Botany;U.1085063;0;0;0;Docters;;0;1;4;1983;0;0;0;U1085063;9031;beccarii;Docters van Leeuwen WM;Kessler PJA; WM;recby_problem
Goniothalamus parallelivenius Ridl.;Goniothalamus;ID;East Kalimantan, Tanah Grogot, Kec. Batu Kajang, Desa Kasungai;-1.91667;116.2;Ma'roef A;Ma'roef, A  239 ;28;11;1979;;2013-06-01T00:00:00;<NA>;Botany;L.3965996;0;0;0;Ma;;0;1;6;2013;0;0;0;L3965996;239;parallelivenius;Ma'roef A;Saunders RMK;Ma'roef A;recby_problem
Goniothalamus rufus Miq.;Goniothalamus;ID;Jaro Dam, 10 km NE of Muara Uya, Kalimantan Selatan.;-1.833333;115.666667;Kuswata Kartawinata E;Kuswata Kartawinata, E  814 ;15;11;1971;;2001-03-01T00:00:00;<NA>;Botany;L.3965875;0;0;0;Kuswata;;0;1;3;2001;0;0;0;L3965875;814;rufus;Kuswata Kartawinata E;<NA>; E;recby_problem
Annonaceae;<NA>;ID;G. Masigit.;-6.668333;106.586389;Bakhuizen van den Brink Jr RC;Bakhuizen van den Brink Jr, RC  3427 ;22;6;1924;;1998-05-28T00:00:00;<NA>;Botany;U.1075701;0;0;0;Bakhuizen;;0;28;5;1998;0;0;0;U1075701;3427;;Bakhuizen van den Brink Jr RC;Mols JB;Bakhuizen van den Brink Jr RC;recby_problem
Polyalthia Blume;Polyalthia;ID;surroundings of Ayawasi.;-1.233333;132.2;Avé W;Avé, W  4140 ;13;1;1996;;<NA>;<NA>;Botany;L.3956777;0;0;0;Av;;0;;;;0;0;0;L3956777;4140;;Avé W;<NA>;Avé W;recby_problem
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Indonesia, Java Preanger, Tjisalak (Halte Paroengkoeda);-6.903611;107.0175;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr, RC  3146 ;7;1;1920;;<NA>;<NA>;Botany;U.1062877;0;0;0;Bakhuizen;;0;;;;0;0;0;U1062877;3146;odorata;Bakhuizen van den Brink Sr RC;"; Bakhuizen van den Brink Jr RC";Bakhuizen van den Brink Sr RC;recby_problem
Xylopia L.;Xylopia;ID;"Plants of the Bird's Head Peninsula, Irian Jaya. SE of Ayawasi; Ef.";-1.233333;132.2;NT;NT  11462 ;1;4;1996;;<NA>;<NA>;Botany;L.3728796;0;0;0;NT;;0;;;;0;0;0;L3728796;11462;;NT;<NA>;NT;recby_problem
Polyalthia subcordata (Blume) Blume;Polyalthia;ID;<NA>;-6.738088;107.005205;Bakhuizen van den Brink Jr RC;Bakhuizen van den Brink Jr, RC  2044 ;1;10;1922;;<NA>;<NA>;Botany;U.1088957;0;0;0;Bakhuizen;;0;;;;0;0;0;U1088957;2044;subcordata;Bakhuizen van den Brink Jr RC;<NA>;Bakhuizen van den Brink Jr RC;recby_problem
Annonaceae;<NA>;ID;The Bird's Head Peninsula,Irian Jaya,Sourroundings of Ayawasi. Alt. c. 450m. Secondary forest.;-1.233333;132.2;Avé W;Avé, W  4737 ;31;8;1996;;<NA>;<NA>;Botany;L.3724922;0;0;0;Av;;0;;;;0;0;0;L3724922;4737;;Avé W;<NA>;Avé W;recby_problem
Anaxagorea A.St.-Hil.;Anaxagorea;ID;[Pujungan];2.833333;115.833333;McDonald JA;"McDonald, JA; Ismail, A  3526 ";6;7;1992;;<NA>;<NA>;Botany;U.1062144;0;0;0;McDonald;;0;;;;0;0;0;U1062144;3526;;"McDonald JA; Ismail A";McDonald JA;McDonald JA;recby_problem
Annonaceae;<NA>;ID;"Plants of the Bird's Head Peninsula, Irian Jaya. SE of Ayawasi; Ara mawus.";-1.233333;132.2;NT;NT  10281 ;1;1;1995;;<NA>;<NA>;Botany;L.3728813;0;0;0;NT;;0;;;;0;0;0;L3728813;10281;;NT;<NA>;NT;recby_problem
Annonaceae;<NA>;ID;"Plants of the Bird's Head Peninsula, Irian Jaya. S of Ayawasi; Irafe.";-1.233333;132.2;NT;NT  11128 ;;;;;<NA>;<NA>;Botany;L.3728791;0;0;0;NT;;0;;;;0;0;0;L3728791;11128;;NT;<NA>;NT;recby_problem
Xylopia L.;Xylopia;ID;"Plants of the Bird's Head Peninsula, Irian Jaya. SE of Ayawasi; Ara mawus.";-1.233333;132.2;NT;NT  10292 ;1;1;1995;;<NA>;<NA>;Botany;L.3728808;0;0;0;NT;;0;;;;0;0;0;L3728808;10292;;NT;<NA>;NT;recby_problem
Annonaceae;<NA>;ID;"Plants of the Bird's Head Peninsula, Irian Jaya. S of Ayawasi; Aya matot.";-1.233333;132.2;NT;NT  10479 ;1;1;1995;;<NA>;<NA>;Botany;L.3728803;0;0;0;NT;;0;;;;0;0;0;L3728803;10479;;NT;<NA>;NT;recby_problem
Annonaceae;<NA>;ID;The Bird's Head Peninsula,Irian Jaya,W of Ayawasi. Plot 3-B4. Alt. 450m. Primary forest.;-1.233333;132.2;NT;NT  12012 ;11;12;1995;;<NA>;<NA>;Botany;L.3724917;0;0;0;NT;;0;;;;0;0;0;L3724917;12012;;NT;<NA>;NT;recby_problem
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. N. Guinea. Albatros Bivak.;-2.316667;138.033331;Docters van Leeuwen WM;Docters van Leeuwen, WM  9549 ;1;7;1926;;<NA>;<NA>;Botany;U.1062883;0;0;0;Docters;;0;;;;0;0;0;U1062883;9549;odorata;Docters van Leeuwen WM;Diels FLE; WM;recby_problem
Fissistigma Griff.;Fissistigma;ID;Archipel. Ind. Riau Arch. P.Toedjoeh, G.Ranai.;3.95;108.35;Bünnemeijer HAB;Bünnemeijer, HAB  5908 ;21;5;1919;;1999-05-01T00:00:00;<NA>;Botany;U.1088937;0;0;0;B;;0;1;5;1999;0;0;0;U1088937;5908;;Bünnemeijer HAB;Meade CV;Bünnemeijer HAB;recby_problem
Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Archipel. Ind. N. Guinea. Nassau geb. Explor Bivak.;-4.343122;138.123203;Docters van Leeuwen WM;Docters van Leeuwen, WM  10619 ;1;10;1926;;<NA>;<NA>;Botany;U.1088978;0;0;0;Docters;;0;;;;0;0;0;U1088978;10619;forbesii;Docters van Leeuwen WM;Diels FLE; WM;recby_problem
Meiogyne virgata (Blume) Miq.;Meiogyne;ID;Indonesia, Java, Preanger Tjibeber Tjadas Malang;-6.903611;107.0175;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr, RC  2315 ;20;1;1917;;<NA>;<NA>;Botany;U.1073776;0;0;0;Bakhuizen;;0;;;;0;0;0;U1073776;2315;virgata;Bakhuizen van den Brink Sr RC;Heusden ECH van;Bakhuizen van den Brink Sr RC;recby_problem
Goniothalamus caloneurus Miq.;Goniothalamus;ID;N. Guinea, Rouffaer Rivier;-2.908306;138.4413;Docters van Leeuwen WM;Docters van Leeuwen, WM  10123 ;1;8;1926;;<NA>;<NA>;Botany;U.1073497;0;0;0;Docters;;0;;;;0;0;0;U1073497;10123;caloneurus;Docters van Leeuwen WM;Diels FLE; WM;recby_problem
Goniothalamus rufus Miq.;Goniothalamus;ID;Jaro Dam, 10 km NE of Muara Uya, Kalimantan Selatan.;-1.833333;115.666667;Kuswata Kartawinata E;Kuswata Kartawinata, E  814 ;15;11;1971;;2001-03-01T00:00:00;<NA>;Botany;L.3965876;0;0;0;Kuswata;;0;1;3;2001;0;0;0;L3965876;814;rufus;Kuswata Kartawinata E;<NA>; E;recby_problem
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;Indonesia. N. Sumatra, Serdang, Limau Mungkur.;3.03806;99.0554;Lörzing JA;Lörzing, JA  11332 ;12;2;1925;;<NA>;<NA>;Botany;L.4293421;0;0;0;L;;0;;;;0;0;0;L4293421;11332;burahol;Lörzing JA;<NA>;Lörzing JA;recby_problem
Goniothalamus loerzingii R.M.K.Saunders;Goniothalamus;ID;Sibolangit.;3.316667;98.583333;Lörzing JA;Lörzing, JA  5517 ;6;2;1918;;2002-05-01T00:00:00;<NA>;Botany;L.3966162;0;0;0;L;;0;1;5;2002;0;0;0;L3966162;5517;loerzingii;Lörzing JA;Saunders RMK;Lörzing JA;recby_problem
Annonaceae;<NA>;ID;"Plants of the Bird's Head Peninsula, Irian Jaya. S of Ayawasi; Aya matot.";-1.233333;132.2;NT;NT  10431 ;1;1;1995;;<NA>;<NA>;Botany;L.3728804;0;0;0;NT;;0;;;;0;0;0;L3728804;10431;;NT;<NA>;NT;recby_problem
Annonaceae;<NA>;ID;The Bird's Head Peninsula,Irian Jaya,Sourroundings of Ayawasi. Alt. c. 450m. Old secondary forest.;-1.233333;132.2;Avé W;Avé, W  4540 ;22;7;1996;;<NA>;<NA>;Botany;L.3724918;0;0;0;Av;;0;;;;0;0;0;L3724918;4540;;Avé W;<NA>;Avé W;recby_problem
Mitrella Miq.;Mitrella;ID;The Bird's Head Peninsula,Irian Jaya,Sourroundings of Ayawasi. Alt. c. 450m. Primary sandy forest.;-1.233333;132.2;Avé W;Avé, W  4068 ;9;9;1995;;<NA>;<NA>;Botany;L.3724928;0;0;0;Av;;0;;;;0;0;0;L3724928;4068;;Avé W;<NA>;Avé W;recby_problem
Annonaceae;<NA>;ID;The Bird's Head Peninsula,Irian Jaya,W of Ayawasi. Plot 3-B2. Alt. 450m. Primary forest.;-1.233333;132.2;NT;NT  10233 ;1;1;1995;;<NA>;<NA>;Botany;L.3724913;0;0;0;NT;;0;;;;0;0;0;L3724913;10233;;NT;<NA>;NT;recby_problem
Xylopia L.;Xylopia;ID;Plants of the Bird's Head Peninsula, Irian Jaya. W of Ayawasi, near Kia.;-1.233333;132.2;NT;NT  10069 ;1;1;1995;;<NA>;<NA>;Botany;L.3728797;0;0;0;NT;;0;;;;0;0;0;L3728797;10069;;NT;<NA>;NT;recby_problem
Annonaceae;<NA>;ID;The Bird's Head Peninsula,Irian Jaya,Sourroundings of Ayawasi. Alt. c. 450m. Primary forest.;-1.233333;132.2;Avé W;Avé, W  4410 ;1;5;1996;;<NA>;<NA>;Botany;L.3724919;0;0;0;Av;;0;;;;0;0;0;L3724919;4410;;Avé W;<NA>;Avé W;recby_problem
Xylopia L.;Xylopia;ID;"Plants of the Bird's Head Peninsula, Irian Jaya. SE of Ayawasi; Ara mawus.";-1.233333;132.2;NT;NT  10292 ;1;1;1995;;<NA>;<NA>;Botany;L.3728809;0;0;0;NT;;0;;;;0;0;0;L3728809;10292;;NT;<NA>;NT;recby_problem
Annonaceae;<NA>;ID;The Bird's Head Peninsula,Irian Jaya,W of Ayawasi. Plot 3-B2. Alt. 450m. Primary forest.;-1.233333;132.2;NT;NT  10233 ;1;1;1995;;<NA>;<NA>;Botany;L.3724912;0;0;0;NT;;0;;;;0;0;0;L3724912;10233;;NT;<NA>;NT;recby_problem
Goniothalamus costulatus Miq.;Goniothalamus;ID;Java, Res. Batavia, Depok.;-6.24;106.5;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr, RC  5776 ;16;12;1922;;2002-05-01T00:00:00;<NA>;Botany;L.3966237;0;0;0;Bakhuizen;;0;1;5;2002;0;0;0;L3966237;5776;costulatus;Bakhuizen van den Brink Sr RC;Saunders RMK;Bakhuizen van den Brink Sr RC;recby_problem
Annonaceae;<NA>;ID;"Plants of the Bird's Head Peninsula, Irian Jaya. S of Ayawasi; Irafe.";-1.233333;132.2;NT;NT  11128 ;;;;;<NA>;<NA>;Botany;L.3728792;0;0;0;NT;;0;;;;0;0;0;L3728792;11128;;NT;<NA>;NT;recby_problem
Mitrella Miq.;Mitrella;ID;The Bird's Head Peninsula,Irian Jaya,Sourroundings of Ayawasi. Alt. c. 450m. Primary sandy forest.;-1.233333;132.2;Avé W;Avé, W  4068 ;9;9;1995;;<NA>;<NA>;Botany;L.3724929;0;0;0;Av;;0;;;;0;0;0;L3724929;4068;;Avé W;<NA>;Avé W;recby_problem
